   Compiling mamba-rs v0.6.9 (/root/mamba-ada-half-swizzle-force-20260906)
    Finished `release` profile [optimized] target(s) in 1.35s
     Running tests/gemm_bi_fixed_correctness.rs (/root/target-ada-half-swizzle-force-cuda130-20260906/release/deps/gemm_bi_fixed_correctness-e9a896bca3cebdf4)

running 2 tests
test fixed_sm89_rna_wide_actual_auto_all_cells_prefix_views_and_graph_bits ... mamba-rs cache trace: Fixed arch=sm_89 key=e96609c91e1e74d22a2aa435f7a723fb6a78e08f1e66c818d6a6930dc5b7e0e6 path=Some("/root/mamba-kcache-ada-half-swizzle-force-cuda130-20260906/mamba-kernels-v1-e96609c91e1e74d22a2aa435f7a723fb6a78e08f1e66c818d6a6930dc5b7e0e6.bin") source_len=688275
RNA_WIDE_QUALIFIED_GROUP case=hot_c_boundary shape_m=4622 k=1928 n=384 view_m=4621 exceptional=true bias=false row_offset=0 output_offset=4 actual_auto=true
RNA_WIDE_QUALIFIED_GROUP case=hot_c_boundary shape_m=4622 k=1928 n=384 view_m=4622 exceptional=true bias=false row_offset=0 output_offset=1 actual_auto=true
RNA_WIDE_QUALIFIED_GROUP case=hot_c_boundary shape_m=4622 k=1928 n=384 view_m=4622 exceptional=true bias=false row_offset=0 output_offset=4 actual_auto=true
RNA_WIDE_QUALIFIED_GROUP case=hot_c_boundary shape_m=4622 k=1928 n=384 view_m=4621 exceptional=true bias=false row_offset=1 output_offset=1 actual_auto=true
RNA_WIDE_QUALIFIED_GROUP case=hot_c_boundary shape_m=4622 k=1928 n=384 view_m=4621 exceptional=true bias=false row_offset=1 output_offset=4 actual_auto=true
RNA_WIDE_QUALIFIED_GROUP case=hot_c_boundary shape_m=4622 k=1928 n=384 view_m=1 exceptional=true bias=true row_offset=0 output_offset=1 actual_auto=true
RNA_WIDE_QUALIFIED_GROUP case=hot_c_boundary shape_m=4622 k=1928 n=384 view_m=1 exceptional=true bias=true row_offset=0 output_offset=4 actual_auto=true
RNA_WIDE_QUALIFIED_GROUP case=hot_c_boundary shape_m=4622 k=1928 n=384 view_m=16 exceptional=true bias=true row_offset=0 output_offset=1 actual_auto=true
RNA_WIDE_QUALIFIED_GROUP case=hot_c_boundary shape_m=4622 k=1928 n=384 view_m=16 exceptional=true bias=true row_offset=0 output_offset=4 actual_auto=true
RNA_WIDE_QUALIFIED_GROUP case=hot_c_boundary shape_m=4622 k=1928 n=384 view_m=17 exceptional=true bias=true row_offset=0 output_offset=1 actual_auto=true
RNA_WIDE_QUALIFIED_GROUP case=hot_c_boundary shape_m=4622 k=1928 n=384 view_m=17 exceptional=true bias=true row_offset=0 output_offset=4 actual_auto=true
RNA_WIDE_QUALIFIED_GROUP case=hot_c_boundary shape_m=4622 k=1928 n=384 view_m=4620 exceptional=true bias=true row_offset=0 output_offset=1 actual_auto=true
RNA_WIDE_QUALIFIED_GROUP case=hot_c_boundary shape_m=4622 k=1928 n=384 view_m=4620 exceptional=true bias=true row_offset=0 output_offset=4 actual_auto=true
RNA_WIDE_QUALIFIED_GROUP case=hot_c_boundary shape_m=4622 k=1928 n=384 view_m=4621 exceptional=true bias=true row_offset=0 output_offset=1 actual_auto=true
RNA_WIDE_QUALIFIED_GROUP case=hot_c_boundary shape_m=4622 k=1928 n=384 view_m=4621 exceptional=true bias=true row_offset=0 output_offset=4 actual_auto=true
RNA_WIDE_QUALIFIED_GROUP case=hot_c_boundary shape_m=4622 k=1928 n=384 view_m=4622 exceptional=true bias=true row_offset=0 output_offset=1 actual_auto=true
RNA_WIDE_QUALIFIED_GROUP case=hot_c_boundary shape_m=4622 k=1928 n=384 view_m=4622 exceptional=true bias=true row_offset=0 output_offset=4 actual_auto=true
RNA_WIDE_QUALIFIED_GROUP case=hot_c_boundary shape_m=4622 k=1928 n=384 view_m=4621 exceptional=true bias=true row_offset=1 output_offset=1 actual_auto=true
RNA_WIDE_QUALIFIED_GROUP case=hot_c_boundary shape_m=4622 k=1928 n=384 view_m=4621 exceptional=true bias=true row_offset=1 output_offset=4 actual_auto=true
RNA_WIDE_QUALIFIED_GROUP case=hot_d_boundary shape_m=2049 k=768 n=2304 view_m=1 exceptional=false bias=false row_offset=0 output_offset=1 actual_auto=true
RNA_WIDE_QUALIFIED_GROUP case=hot_d_boundary shape_m=2049 k=768 n=2304 view_m=1 exceptional=false bias=false row_offset=0 output_offset=4 actual_auto=true
RNA_WIDE_QUALIFIED_GROUP case=hot_d_boundary shape_m=2049 k=768 n=2304 view_m=16 exceptional=false bias=false row_offset=0 output_offset=1 actual_auto=true
RNA_WIDE_QUALIFIED_GROUP case=hot_d_boundary shape_m=2049 k=768 n=2304 view_m=16 exceptional=false bias=false row_offset=0 output_offset=4 actual_auto=true
RNA_WIDE_QUALIFIED_GROUP case=hot_d_boundary shape_m=2049 k=768 n=2304 view_m=17 exceptional=false bias=false row_offset=0 output_offset=1 actual_auto=true
RNA_WIDE_QUALIFIED_GROUP case=hot_d_boundary shape_m=2049 k=768 n=2304 view_m=17 exceptional=false bias=false row_offset=0 output_offset=4 actual_auto=true
RNA_WIDE_QUALIFIED_GROUP case=hot_d_boundary shape_m=2049 k=768 n=2304 view_m=2047 exceptional=false bias=false row_offset=0 output_offset=1 actual_auto=true
RNA_WIDE_QUALIFIED_GROUP case=hot_d_boundary shape_m=2049 k=768 n=2304 view_m=2047 exceptional=false bias=false row_offset=0 output_offset=4 actual_auto=true
RNA_WIDE_QUALIFIED_GROUP case=hot_d_boundary shape_m=2049 k=768 n=2304 view_m=2048 exceptional=false bias=false row_offset=0 output_offset=1 actual_auto=true
RNA_WIDE_QUALIFIED_GROUP case=hot_d_boundary shape_m=2049 k=768 n=2304 view_m=2048 exceptional=false bias=false row_offset=0 output_offset=4 actual_auto=true
RNA_WIDE_QUALIFIED_GROUP case=hot_d_boundary shape_m=2049 k=768 n=2304 view_m=2049 exceptional=false bias=false row_offset=0 output_offset=1 actual_auto=true
RNA_WIDE_QUALIFIED_GROUP case=hot_d_boundary shape_m=2049 k=768 n=2304 view_m=2049 exceptional=false bias=false row_offset=0 output_offset=4 actual_auto=true
RNA_WIDE_QUALIFIED_GROUP case=hot_d_boundary shape_m=2049 k=768 n=2304 view_m=2048 exceptional=false bias=false row_offset=1 output_offset=1 actual_auto=true
RNA_WIDE_QUALIFIED_GROUP case=hot_d_boundary shape_m=2049 k=768 n=2304 view_m=2048 exceptional=false bias=false row_offset=1 output_offset=4 actual_auto=true
RNA_WIDE_QUALIFIED_GROUP case=hot_d_boundary shape_m=2049 k=768 n=2304 view_m=1 exceptional=false bias=true row_offset=0 output_offset=1 actual_auto=true
RNA_WIDE_QUALIFIED_GROUP case=hot_d_boundary shape_m=2049 k=768 n=2304 view_m=1 exceptional=false bias=true row_offset=0 output_offset=4 actual_auto=true
RNA_WIDE_QUALIFIED_GROUP case=hot_d_boundary shape_m=2049 k=768 n=2304 view_m=16 exceptional=false bias=true row_offset=0 output_offset=1 actual_auto=true
RNA_WIDE_QUALIFIED_GROUP case=hot_d_boundary shape_m=2049 k=768 n=2304 view_m=16 exceptional=false bias=true row_offset=0 output_offset=4 actual_auto=true
RNA_WIDE_QUALIFIED_GROUP case=hot_d_boundary shape_m=2049 k=768 n=2304 view_m=17 exceptional=false bias=true row_offset=0 output_offset=1 actual_auto=true
RNA_WIDE_QUALIFIED_GROUP case=hot_d_boundary shape_m=2049 k=768 n=2304 view_m=17 exceptional=false bias=true row_offset=0 output_offset=4 actual_auto=true
RNA_WIDE_QUALIFIED_GROUP case=hot_d_boundary shape_m=2049 k=768 n=2304 view_m=2047 exceptional=false bias=true row_offset=0 output_offset=1 actual_auto=true
RNA_WIDE_QUALIFIED_GROUP case=hot_d_boundary shape_m=2049 k=768 n=2304 view_m=2047 exceptional=false bias=true row_offset=0 output_offset=4 actual_auto=true
RNA_WIDE_QUALIFIED_GROUP case=hot_d_boundary shape_m=2049 k=768 n=2304 view_m=2048 exceptional=false bias=true row_offset=0 output_offset=1 actual_auto=true
RNA_WIDE_QUALIFIED_GROUP case=hot_d_boundary shape_m=2049 k=768 n=2304 view_m=2048 exceptional=false bias=true row_offset=0 output_offset=4 actual_auto=true
RNA_WIDE_QUALIFIED_GROUP case=hot_d_boundary shape_m=2049 k=768 n=2304 view_m=2049 exceptional=false bias=true row_offset=0 output_offset=1 actual_auto=true
RNA_WIDE_QUALIFIED_GROUP case=hot_d_boundary shape_m=2049 k=768 n=2304 view_m=2049 exceptional=false bias=true row_offset=0 output_offset=4 actual_auto=true
RNA_WIDE_QUALIFIED_GROUP case=hot_d_boundary shape_m=2049 k=768 n=2304 view_m=2048 exceptional=false bias=true row_offset=1 output_offset=1 actual_auto=true
RNA_WIDE_QUALIFIED_GROUP case=hot_d_boundary shape_m=2049 k=768 n=2304 view_m=2048 exceptional=false bias=true row_offset=1 output_offset=4 actual_auto=true
RNA_WIDE_QUALIFIED_GROUP case=hot_d_boundary shape_m=2049 k=768 n=2304 view_m=1 exceptional=true bias=false row_offset=0 output_offset=1 actual_auto=true
RNA_WIDE_QUALIFIED_GROUP case=hot_d_boundary shape_m=2049 k=768 n=2304 view_m=1 exceptional=true bias=false row_offset=0 output_offset=4 actual_auto=true
RNA_WIDE_QUALIFIED_GROUP case=hot_d_boundary shape_m=2049 k=768 n=2304 view_m=16 exceptional=true bias=false row_offset=0 output_offset=1 actual_auto=true
RNA_WIDE_QUALIFIED_GROUP case=hot_d_boundary shape_m=2049 k=768 n=2304 view_m=16 exceptional=true bias=false row_offset=0 output_offset=4 actual_auto=true
RNA_WIDE_QUALIFIED_GROUP case=hot_d_boundary shape_m=2049 k=768 n=2304 view_m=17 exceptional=true bias=false row_offset=0 output_offset=1 actual_auto=true
RNA_WIDE_QUALIFIED_GROUP case=hot_d_boundary shape_m=2049 k=768 n=2304 view_m=17 exceptional=true bias=false row_offset=0 output_offset=4 actual_auto=true
RNA_WIDE_QUALIFIED_GROUP case=hot_d_boundary shape_m=2049 k=768 n=2304 view_m=2047 exceptional=true bias=false row_offset=0 output_offset=1 actual_auto=true
RNA_WIDE_QUALIFIED_GROUP case=hot_d_boundary shape_m=2049 k=768 n=2304 view_m=2047 exceptional=true bias=false row_offset=0 output_offset=4 actual_auto=true
RNA_WIDE_QUALIFIED_GROUP case=hot_d_boundary shape_m=2049 k=768 n=2304 view_m=2048 exceptional=true bias=false row_offset=0 output_offset=1 actual_auto=true
RNA_WIDE_QUALIFIED_GROUP case=hot_d_boundary shape_m=2049 k=768 n=2304 view_m=2048 exceptional=true bias=false row_offset=0 output_offset=4 actual_auto=true
RNA_WIDE_QUALIFIED_GROUP case=hot_d_boundary shape_m=2049 k=768 n=2304 view_m=2049 exceptional=true bias=false row_offset=0 output_offset=1 actual_auto=true
RNA_WIDE_QUALIFIED_GROUP case=hot_d_boundary shape_m=2049 k=768 n=2304 view_m=2049 exceptional=true bias=false row_offset=0 output_offset=4 actual_auto=true
RNA_WIDE_QUALIFIED_GROUP case=hot_d_boundary shape_m=2049 k=768 n=2304 view_m=2048 exceptional=true bias=false row_offset=1 output_offset=1 actual_auto=true
RNA_WIDE_QUALIFIED_GROUP case=hot_d_boundary shape_m=2049 k=768 n=2304 view_m=2048 exceptional=true bias=false row_offset=1 output_offset=4 actual_auto=true
RNA_WIDE_QUALIFIED_GROUP case=hot_d_boundary shape_m=2049 k=768 n=2304 view_m=1 exceptional=true bias=true row_offset=0 output_offset=1 actual_auto=true
RNA_WIDE_QUALIFIED_GROUP case=hot_d_boundary shape_m=2049 k=768 n=2304 view_m=1 exceptional=true bias=true row_offset=0 output_offset=4 actual_auto=true
RNA_WIDE_QUALIFIED_GROUP case=hot_d_boundary shape_m=2049 k=768 n=2304 view_m=16 exceptional=true bias=true row_offset=0 output_offset=1 actual_auto=true
RNA_WIDE_QUALIFIED_GROUP case=hot_d_boundary shape_m=2049 k=768 n=2304 view_m=16 exceptional=true bias=true row_offset=0 output_offset=4 actual_auto=true
RNA_WIDE_QUALIFIED_GROUP case=hot_d_boundary shape_m=2049 k=768 n=2304 view_m=17 exceptional=true bias=true row_offset=0 output_offset=1 actual_auto=true
RNA_WIDE_QUALIFIED_GROUP case=hot_d_boundary shape_m=2049 k=768 n=2304 view_m=17 exceptional=true bias=true row_offset=0 output_offset=4 actual_auto=true
RNA_WIDE_QUALIFIED_GROUP case=hot_d_boundary shape_m=2049 k=768 n=2304 view_m=2047 exceptional=true bias=true row_offset=0 output_offset=1 actual_auto=true
RNA_WIDE_QUALIFIED_GROUP case=hot_d_boundary shape_m=2049 k=768 n=2304 view_m=2047 exceptional=true bias=true row_offset=0 output_offset=4 actual_auto=true
RNA_WIDE_QUALIFIED_GROUP case=hot_d_boundary shape_m=2049 k=768 n=2304 view_m=2048 exceptional=true bias=true row_offset=0 output_offset=1 actual_auto=true
RNA_WIDE_QUALIFIED_GROUP case=hot_d_boundary shape_m=2049 k=768 n=2304 view_m=2048 exceptional=true bias=true row_offset=0 output_offset=4 actual_auto=true
RNA_WIDE_QUALIFIED_GROUP case=hot_d_boundary shape_m=2049 k=768 n=2304 view_m=2049 exceptional=true bias=true row_offset=0 output_offset=1 actual_auto=true
RNA_WIDE_QUALIFIED_GROUP case=hot_d_boundary shape_m=2049 k=768 n=2304 view_m=2049 exceptional=true bias=true row_offset=0 output_offset=4 actual_auto=true
RNA_WIDE_QUALIFIED_GROUP case=hot_d_boundary shape_m=2049 k=768 n=2304 view_m=2048 exceptional=true bias=true row_offset=1 output_offset=1 actual_auto=true
RNA_WIDE_QUALIFIED_GROUP case=hot_d_boundary shape_m=2049 k=768 n=2304 view_m=2048 exceptional=true bias=true row_offset=1 output_offset=4 actual_auto=true
RNA_WIDE_QUALIFIED_GROUP case=hot_e_boundary shape_m=2049 k=2304 n=768 view_m=1 exceptional=false bias=false row_offset=0 output_offset=1 actual_auto=true
RNA_WIDE_QUALIFIED_GROUP case=hot_e_boundary shape_m=2049 k=2304 n=768 view_m=1 exceptional=false bias=false row_offset=0 output_offset=4 actual_auto=true
RNA_WIDE_QUALIFIED_GROUP case=hot_e_boundary shape_m=2049 k=2304 n=768 view_m=16 exceptional=false bias=false row_offset=0 output_offset=1 actual_auto=true
RNA_WIDE_QUALIFIED_GROUP case=hot_e_boundary shape_m=2049 k=2304 n=768 view_m=16 exceptional=false bias=false row_offset=0 output_offset=4 actual_auto=true
RNA_WIDE_QUALIFIED_GROUP case=hot_e_boundary shape_m=2049 k=2304 n=768 view_m=17 exceptional=false bias=false row_offset=0 output_offset=1 actual_auto=true
RNA_WIDE_QUALIFIED_GROUP case=hot_e_boundary shape_m=2049 k=2304 n=768 view_m=17 exceptional=false bias=false row_offset=0 output_offset=4 actual_auto=true
RNA_WIDE_QUALIFIED_GROUP case=hot_e_boundary shape_m=2049 k=2304 n=768 view_m=2047 exceptional=false bias=false row_offset=0 output_offset=1 actual_auto=true
RNA_WIDE_QUALIFIED_GROUP case=hot_e_boundary shape_m=2049 k=2304 n=768 view_m=2047 exceptional=false bias=false row_offset=0 output_offset=4 actual_auto=true
RNA_WIDE_QUALIFIED_GROUP case=hot_e_boundary shape_m=2049 k=2304 n=768 view_m=2048 exceptional=false bias=false row_offset=0 output_offset=1 actual_auto=true
RNA_WIDE_QUALIFIED_GROUP case=hot_e_boundary shape_m=2049 k=2304 n=768 view_m=2048 exceptional=false bias=false row_offset=0 output_offset=4 actual_auto=true
RNA_WIDE_QUALIFIED_GROUP case=hot_e_boundary shape_m=2049 k=2304 n=768 view_m=2049 exceptional=false bias=false row_offset=0 output_offset=1 actual_auto=true
RNA_WIDE_QUALIFIED_GROUP case=hot_e_boundary shape_m=2049 k=2304 n=768 view_m=2049 exceptional=false bias=false row_offset=0 output_offset=4 actual_auto=true
RNA_WIDE_QUALIFIED_GROUP case=hot_e_boundary shape_m=2049 k=2304 n=768 view_m=2048 exceptional=false bias=false row_offset=1 output_offset=1 actual_auto=true
RNA_WIDE_QUALIFIED_GROUP case=hot_e_boundary shape_m=2049 k=2304 n=768 view_m=2048 exceptional=false bias=false row_offset=1 output_offset=4 actual_auto=true
RNA_WIDE_QUALIFIED_GROUP case=hot_e_boundary shape_m=2049 k=2304 n=768 view_m=1 exceptional=false bias=true row_offset=0 output_offset=1 actual_auto=true
RNA_WIDE_QUALIFIED_GROUP case=hot_e_boundary shape_m=2049 k=2304 n=768 view_m=1 exceptional=false bias=true row_offset=0 output_offset=4 actual_auto=true
RNA_WIDE_QUALIFIED_GROUP case=hot_e_boundary shape_m=2049 k=2304 n=768 view_m=16 exceptional=false bias=true row_offset=0 output_offset=1 actual_auto=true
RNA_WIDE_QUALIFIED_GROUP case=hot_e_boundary shape_m=2049 k=2304 n=768 view_m=16 exceptional=false bias=true row_offset=0 output_offset=4 actual_auto=true
RNA_WIDE_QUALIFIED_GROUP case=hot_e_boundary shape_m=2049 k=2304 n=768 view_m=17 exceptional=false bias=true row_offset=0 output_offset=1 actual_auto=true
RNA_WIDE_QUALIFIED_GROUP case=hot_e_boundary shape_m=2049 k=2304 n=768 view_m=17 exceptional=false bias=true row_offset=0 output_offset=4 actual_auto=true
RNA_WIDE_QUALIFIED_GROUP case=hot_e_boundary shape_m=2049 k=2304 n=768 view_m=2047 exceptional=false bias=true row_offset=0 output_offset=1 actual_auto=true
RNA_WIDE_QUALIFIED_GROUP case=hot_e_boundary shape_m=2049 k=2304 n=768 view_m=2047 exceptional=false bias=true row_offset=0 output_offset=4 actual_auto=true
RNA_WIDE_QUALIFIED_GROUP case=hot_e_boundary shape_m=2049 k=2304 n=768 view_m=2048 exceptional=false bias=true row_offset=0 output_offset=1 actual_auto=true
RNA_WIDE_QUALIFIED_GROUP case=hot_e_boundary shape_m=2049 k=2304 n=768 view_m=2048 exceptional=false bias=true row_offset=0 output_offset=4 actual_auto=true
RNA_WIDE_QUALIFIED_GROUP case=hot_e_boundary shape_m=2049 k=2304 n=768 view_m=2049 exceptional=false bias=true row_offset=0 output_offset=1 actual_auto=true
RNA_WIDE_QUALIFIED_GROUP case=hot_e_boundary shape_m=2049 k=2304 n=768 view_m=2049 exceptional=false bias=true row_offset=0 output_offset=4 actual_auto=true
RNA_WIDE_QUALIFIED_GROUP case=hot_e_boundary shape_m=2049 k=2304 n=768 view_m=2048 exceptional=false bias=true row_offset=1 output_offset=1 actual_auto=true
RNA_WIDE_QUALIFIED_GROUP case=hot_e_boundary shape_m=2049 k=2304 n=768 view_m=2048 exceptional=false bias=true row_offset=1 output_offset=4 actual_auto=true
RNA_WIDE_QUALIFIED_GROUP case=hot_e_boundary shape_m=2049 k=2304 n=768 view_m=1 exceptional=true bias=false row_offset=0 output_offset=1 actual_auto=true
RNA_WIDE_QUALIFIED_GROUP case=hot_e_boundary shape_m=2049 k=2304 n=768 view_m=1 exceptional=true bias=false row_offset=0 output_offset=4 actual_auto=true
RNA_WIDE_QUALIFIED_GROUP case=hot_e_boundary shape_m=2049 k=2304 n=768 view_m=16 exceptional=true bias=false row_offset=0 output_offset=1 actual_auto=true
RNA_WIDE_QUALIFIED_GROUP case=hot_e_boundary shape_m=2049 k=2304 n=768 view_m=16 exceptional=true bias=false row_offset=0 output_offset=4 actual_auto=true
RNA_WIDE_QUALIFIED_GROUP case=hot_e_boundary shape_m=2049 k=2304 n=768 view_m=17 exceptional=true bias=false row_offset=0 output_offset=1 actual_auto=true
RNA_WIDE_QUALIFIED_GROUP case=hot_e_boundary shape_m=2049 k=2304 n=768 view_m=17 exceptional=true bias=false row_offset=0 output_offset=4 actual_auto=true
RNA_WIDE_QUALIFIED_GROUP case=hot_e_boundary shape_m=2049 k=2304 n=768 view_m=2047 exceptional=true bias=false row_offset=0 output_offset=1 actual_auto=true
RNA_WIDE_QUALIFIED_GROUP case=hot_e_boundary shape_m=2049 k=2304 n=768 view_m=2047 exceptional=true bias=false row_offset=0 output_offset=4 actual_auto=true
RNA_WIDE_QUALIFIED_GROUP case=hot_e_boundary shape_m=2049 k=2304 n=768 view_m=2048 exceptional=true bias=false row_offset=0 output_offset=1 actual_auto=true
RNA_WIDE_QUALIFIED_GROUP case=hot_e_boundary shape_m=2049 k=2304 n=768 view_m=2048 exceptional=true bias=false row_offset=0 output_offset=4 actual_auto=true
RNA_WIDE_QUALIFIED_GROUP case=hot_e_boundary shape_m=2049 k=2304 n=768 view_m=2049 exceptional=true bias=false row_offset=0 output_offset=1 actual_auto=true
RNA_WIDE_QUALIFIED_GROUP case=hot_e_boundary shape_m=2049 k=2304 n=768 view_m=2049 exceptional=true bias=false row_offset=0 output_offset=4 actual_auto=true
RNA_WIDE_QUALIFIED_GROUP case=hot_e_boundary shape_m=2049 k=2304 n=768 view_m=2048 exceptional=true bias=false row_offset=1 output_offset=1 actual_auto=true
RNA_WIDE_QUALIFIED_GROUP case=hot_e_boundary shape_m=2049 k=2304 n=768 view_m=2048 exceptional=true bias=false row_offset=1 output_offset=4 actual_auto=true
RNA_WIDE_QUALIFIED_GROUP case=hot_e_boundary shape_m=2049 k=2304 n=768 view_m=1 exceptional=true bias=true row_offset=0 output_offset=1 actual_auto=true
RNA_WIDE_QUALIFIED_GROUP case=hot_e_boundary shape_m=2049 k=2304 n=768 view_m=1 exceptional=true bias=true row_offset=0 output_offset=4 actual_auto=true
RNA_WIDE_QUALIFIED_GROUP case=hot_e_boundary shape_m=2049 k=2304 n=768 view_m=16 exceptional=true bias=true row_offset=0 output_offset=1 actual_auto=true
RNA_WIDE_QUALIFIED_GROUP case=hot_e_boundary shape_m=2049 k=2304 n=768 view_m=16 exceptional=true bias=true row_offset=0 output_offset=4 actual_auto=true
RNA_WIDE_QUALIFIED_GROUP case=hot_e_boundary shape_m=2049 k=2304 n=768 view_m=17 exceptional=true bias=true row_offset=0 output_offset=1 actual_auto=true
RNA_WIDE_QUALIFIED_GROUP case=hot_e_boundary shape_m=2049 k=2304 n=768 view_m=17 exceptional=true bias=true row_offset=0 output_offset=4 actual_auto=true
RNA_WIDE_QUALIFIED_GROUP case=hot_e_boundary shape_m=2049 k=2304 n=768 view_m=2047 exceptional=true bias=true row_offset=0 output_offset=1 actual_auto=true
RNA_WIDE_QUALIFIED_GROUP case=hot_e_boundary shape_m=2049 k=2304 n=768 view_m=2047 exceptional=true bias=true row_offset=0 output_offset=4 actual_auto=true
RNA_WIDE_QUALIFIED_GROUP case=hot_e_boundary shape_m=2049 k=2304 n=768 view_m=2048 exceptional=true bias=true row_offset=0 output_offset=1 actual_auto=true
RNA_WIDE_QUALIFIED_GROUP case=hot_e_boundary shape_m=2049 k=2304 n=768 view_m=2048 exceptional=true bias=true row_offset=0 output_offset=4 actual_auto=true
RNA_WIDE_QUALIFIED_GROUP case=hot_e_boundary shape_m=2049 k=2304 n=768 view_m=2049 exceptional=true bias=true row_offset=0 output_offset=1 actual_auto=true
RNA_WIDE_QUALIFIED_GROUP case=hot_e_boundary shape_m=2049 k=2304 n=768 view_m=2049 exceptional=true bias=true row_offset=0 output_offset=4 actual_auto=true
RNA_WIDE_QUALIFIED_GROUP case=hot_e_boundary shape_m=2049 k=2304 n=768 view_m=2048 exceptional=true bias=true row_offset=1 output_offset=1 actual_auto=true
RNA_WIDE_QUALIFIED_GROUP case=hot_e_boundary shape_m=2049 k=2304 n=768 view_m=2048 exceptional=true bias=true row_offset=1 output_offset=4 actual_auto=true
ok
test fixed_sm89_rna_wide_actual_auto_hot_a_route_and_graph ... mamba-rs cache trace: Fixed arch=sm_89 key=e96609c91e1e74d22a2aa435f7a723fb6a78e08f1e66c818d6a6930dc5b7e0e6 path=Some("/root/mamba-kcache-ada-half-swizzle-force-cuda130-20260906/mamba-kernels-v1-e96609c91e1e74d22a2aa435f7a723fb6a78e08f1e66c818d6a6930dc5b7e0e6.bin") source_len=688275
mamba-rs cache trace: Fixed hit artifact=45ccedfa2904b03e2eb0d25a331e54ade876158a482ea821e255626c0aea8e59
mamba-rs cache trace: TriadScalar arch=sm_89 key=ceeda6e9d55cfd166dafd638a9055daf8a1bb044f573c3349e147bff03b8fe7b path=Some("/root/mamba-kcache-ada-half-swizzle-force-cuda130-20260906/mamba-kernels-v1-ceeda6e9d55cfd166dafd638a9055daf8a1bb044f573c3349e147bff03b8fe7b.bin") source_len=360564
mamba-rs cache trace: TriadScalar hit artifact=9eeb24718aebc4a11d0edddaed73b4699a8cad8de3cb7d53b6ccc9e6b72f2166
mamba-rs cache trace: TriadSm80 arch=sm_89 key=feac83eb41fcc629d0c4bf9be1758d9e92c431728e17c1f46cfcd5c5a9ebc27d path=Some("/root/mamba-kcache-ada-half-swizzle-force-cuda130-20260906/mamba-kernels-v1-feac83eb41fcc629d0c4bf9be1758d9e92c431728e17c1f46cfcd5c5a9ebc27d.bin") source_len=268383
mamba-rs cache trace: TriadSm80 hit artifact=f86b732bf1983dd9455e4dade8ddc775dac08d02d29b7d780358b0a5f6d52ff1
ok

test result: ok. 2 passed; 0 failed; 0 ignored; 0 measured; 6 filtered out; finished in 42.64s

EXIT_STATUS=0
