   Compiling mamba-rs v0.6.9 (/root/mamba-ada-half-swizzle-force-20260906)
    Finished `release` profile [optimized] target(s) in 1.25s
     Running tests/gemm_bi_fixed_correctness.rs (/root/target-ada-half-swizzle-force-cuda132-20260906/release/deps/gemm_bi_fixed_correctness-7860b14bbe37841d)

running 2 tests
test fixed_sm89_rna_wide_actual_auto_all_cells_prefix_views_and_graph_bits ... mamba-rs cache trace: Fixed arch=sm_89 key=58c7853250f2f225830390289de0c1dfce34d81efede704436222e54d53ac991 path=Some("/root/mamba-kcache-ada-half-swizzle-force-cuda132-20260906/mamba-kernels-v1-58c7853250f2f225830390289de0c1dfce34d81efede704436222e54d53ac991.bin") source_len=688275
RNA_WIDE_QUALIFIED_GROUP case=hot_c_boundary shape_m=4622 k=1928 n=384 view_m=4622 exceptional=true bias=false row_offset=0 output_offset=4 actual_auto=true
RNA_WIDE_QUALIFIED_GROUP case=hot_c_boundary shape_m=4622 k=1928 n=384 view_m=4621 exceptional=true bias=false row_offset=1 output_offset=1 actual_auto=true
RNA_WIDE_QUALIFIED_GROUP case=hot_c_boundary shape_m=4622 k=1928 n=384 view_m=4621 exceptional=true bias=false row_offset=1 output_offset=4 actual_auto=true
RNA_WIDE_QUALIFIED_GROUP case=hot_c_boundary shape_m=4622 k=1928 n=384 view_m=1 exceptional=true bias=true row_offset=0 output_offset=1 actual_auto=true
RNA_WIDE_QUALIFIED_GROUP case=hot_c_boundary shape_m=4622 k=1928 n=384 view_m=1 exceptional=true bias=true row_offset=0 output_offset=4 actual_auto=true
RNA_WIDE_QUALIFIED_GROUP case=hot_c_boundary shape_m=4622 k=1928 n=384 view_m=16 exceptional=true bias=true row_offset=0 output_offset=1 actual_auto=true
RNA_WIDE_QUALIFIED_GROUP case=hot_c_boundary shape_m=4622 k=1928 n=384 view_m=16 exceptional=true bias=true row_offset=0 output_offset=4 actual_auto=true
RNA_WIDE_QUALIFIED_GROUP case=hot_c_boundary shape_m=4622 k=1928 n=384 view_m=17 exceptional=true bias=true row_offset=0 output_offset=1 actual_auto=true
RNA_WIDE_QUALIFIED_GROUP case=hot_c_boundary shape_m=4622 k=1928 n=384 view_m=17 exceptional=true bias=true row_offset=0 output_offset=4 actual_auto=true
RNA_WIDE_QUALIFIED_GROUP case=hot_c_boundary shape_m=4622 k=1928 n=384 view_m=4620 exceptional=true bias=true row_offset=0 output_offset=1 actual_auto=true
RNA_WIDE_QUALIFIED_GROUP case=hot_c_boundary shape_m=4622 k=1928 n=384 view_m=4620 exceptional=true bias=true row_offset=0 output_offset=4 actual_auto=true
RNA_WIDE_QUALIFIED_GROUP case=hot_c_boundary shape_m=4622 k=1928 n=384 view_m=4621 exceptional=true bias=true row_offset=0 output_offset=1 actual_auto=true
RNA_WIDE_QUALIFIED_GROUP case=hot_c_boundary shape_m=4622 k=1928 n=384 view_m=4621 exceptional=true bias=true row_offset=0 output_offset=4 actual_auto=true
RNA_WIDE_QUALIFIED_GROUP case=hot_c_boundary shape_m=4622 k=1928 n=384 view_m=4622 exceptional=true bias=true row_offset=0 output_offset=1 actual_auto=true
RNA_WIDE_QUALIFIED_GROUP case=hot_c_boundary shape_m=4622 k=1928 n=384 view_m=4622 exceptional=true bias=true row_offset=0 output_offset=4 actual_auto=true
RNA_WIDE_QUALIFIED_GROUP case=hot_c_boundary shape_m=4622 k=1928 n=384 view_m=4621 exceptional=true bias=true row_offset=1 output_offset=1 actual_auto=true
RNA_WIDE_QUALIFIED_GROUP case=hot_c_boundary shape_m=4622 k=1928 n=384 view_m=4621 exceptional=true bias=true row_offset=1 output_offset=4 actual_auto=true
RNA_WIDE_QUALIFIED_GROUP case=hot_d_boundary shape_m=2049 k=768 n=2304 view_m=1 exceptional=false bias=false row_offset=0 output_offset=1 actual_auto=true
RNA_WIDE_QUALIFIED_GROUP case=hot_d_boundary shape_m=2049 k=768 n=2304 view_m=1 exceptional=false bias=false row_offset=0 output_offset=4 actual_auto=true
RNA_WIDE_QUALIFIED_GROUP case=hot_d_boundary shape_m=2049 k=768 n=2304 view_m=16 exceptional=false bias=false row_offset=0 output_offset=1 actual_auto=true
RNA_WIDE_QUALIFIED_GROUP case=hot_d_boundary shape_m=2049 k=768 n=2304 view_m=16 exceptional=false bias=false row_offset=0 output_offset=4 actual_auto=true
RNA_WIDE_QUALIFIED_GROUP case=hot_d_boundary shape_m=2049 k=768 n=2304 view_m=17 exceptional=false bias=false row_offset=0 output_offset=1 actual_auto=true
RNA_WIDE_QUALIFIED_GROUP case=hot_d_boundary shape_m=2049 k=768 n=2304 view_m=17 exceptional=false bias=false row_offset=0 output_offset=4 actual_auto=true
RNA_WIDE_QUALIFIED_GROUP case=hot_d_boundary shape_m=2049 k=768 n=2304 view_m=2047 exceptional=false bias=false row_offset=0 output_offset=1 actual_auto=true
RNA_WIDE_QUALIFIED_GROUP case=hot_d_boundary shape_m=2049 k=768 n=2304 view_m=2047 exceptional=false bias=false row_offset=0 output_offset=4 actual_auto=true
RNA_WIDE_QUALIFIED_GROUP case=hot_d_boundary shape_m=2049 k=768 n=2304 view_m=2048 exceptional=false bias=false row_offset=0 output_offset=1 actual_auto=true
RNA_WIDE_QUALIFIED_GROUP case=hot_d_boundary shape_m=2049 k=768 n=2304 view_m=2048 exceptional=false bias=false row_offset=0 output_offset=4 actual_auto=true
RNA_WIDE_QUALIFIED_GROUP case=hot_d_boundary shape_m=2049 k=768 n=2304 view_m=2049 exceptional=false bias=false row_offset=0 output_offset=1 actual_auto=true
RNA_WIDE_QUALIFIED_GROUP case=hot_d_boundary shape_m=2049 k=768 n=2304 view_m=2049 exceptional=false bias=false row_offset=0 output_offset=4 actual_auto=true
RNA_WIDE_QUALIFIED_GROUP case=hot_d_boundary shape_m=2049 k=768 n=2304 view_m=2048 exceptional=false bias=false row_offset=1 output_offset=1 actual_auto=true
RNA_WIDE_QUALIFIED_GROUP case=hot_d_boundary shape_m=2049 k=768 n=2304 view_m=2048 exceptional=false bias=false row_offset=1 output_offset=4 actual_auto=true
RNA_WIDE_QUALIFIED_GROUP case=hot_d_boundary shape_m=2049 k=768 n=2304 view_m=1 exceptional=false bias=true row_offset=0 output_offset=1 actual_auto=true
RNA_WIDE_QUALIFIED_GROUP case=hot_d_boundary shape_m=2049 k=768 n=2304 view_m=1 exceptional=false bias=true row_offset=0 output_offset=4 actual_auto=true
RNA_WIDE_QUALIFIED_GROUP case=hot_d_boundary shape_m=2049 k=768 n=2304 view_m=16 exceptional=false bias=true row_offset=0 output_offset=1 actual_auto=true
RNA_WIDE_QUALIFIED_GROUP case=hot_d_boundary shape_m=2049 k=768 n=2304 view_m=16 exceptional=false bias=true row_offset=0 output_offset=4 actual_auto=true
RNA_WIDE_QUALIFIED_GROUP case=hot_d_boundary shape_m=2049 k=768 n=2304 view_m=17 exceptional=false bias=true row_offset=0 output_offset=1 actual_auto=true
RNA_WIDE_QUALIFIED_GROUP case=hot_d_boundary shape_m=2049 k=768 n=2304 view_m=17 exceptional=false bias=true row_offset=0 output_offset=4 actual_auto=true
RNA_WIDE_QUALIFIED_GROUP case=hot_d_boundary shape_m=2049 k=768 n=2304 view_m=2047 exceptional=false bias=true row_offset=0 output_offset=1 actual_auto=true
RNA_WIDE_QUALIFIED_GROUP case=hot_d_boundary shape_m=2049 k=768 n=2304 view_m=2047 exceptional=false bias=true row_offset=0 output_offset=4 actual_auto=true
RNA_WIDE_QUALIFIED_GROUP case=hot_d_boundary shape_m=2049 k=768 n=2304 view_m=2048 exceptional=false bias=true row_offset=0 output_offset=1 actual_auto=true
RNA_WIDE_QUALIFIED_GROUP case=hot_d_boundary shape_m=2049 k=768 n=2304 view_m=2048 exceptional=false bias=true row_offset=0 output_offset=4 actual_auto=true
RNA_WIDE_QUALIFIED_GROUP case=hot_d_boundary shape_m=2049 k=768 n=2304 view_m=2049 exceptional=false bias=true row_offset=0 output_offset=1 actual_auto=true
RNA_WIDE_QUALIFIED_GROUP case=hot_d_boundary shape_m=2049 k=768 n=2304 view_m=2049 exceptional=false bias=true row_offset=0 output_offset=4 actual_auto=true
RNA_WIDE_QUALIFIED_GROUP case=hot_d_boundary shape_m=2049 k=768 n=2304 view_m=2048 exceptional=false bias=true row_offset=1 output_offset=1 actual_auto=true
RNA_WIDE_QUALIFIED_GROUP case=hot_d_boundary shape_m=2049 k=768 n=2304 view_m=2048 exceptional=false bias=true row_offset=1 output_offset=4 actual_auto=true
RNA_WIDE_QUALIFIED_GROUP case=hot_d_boundary shape_m=2049 k=768 n=2304 view_m=1 exceptional=true bias=false row_offset=0 output_offset=1 actual_auto=true
RNA_WIDE_QUALIFIED_GROUP case=hot_d_boundary shape_m=2049 k=768 n=2304 view_m=1 exceptional=true bias=false row_offset=0 output_offset=4 actual_auto=true
RNA_WIDE_QUALIFIED_GROUP case=hot_d_boundary shape_m=2049 k=768 n=2304 view_m=16 exceptional=true bias=false row_offset=0 output_offset=1 actual_auto=true
RNA_WIDE_QUALIFIED_GROUP case=hot_d_boundary shape_m=2049 k=768 n=2304 view_m=16 exceptional=true bias=false row_offset=0 output_offset=4 actual_auto=true
RNA_WIDE_QUALIFIED_GROUP case=hot_d_boundary shape_m=2049 k=768 n=2304 view_m=17 exceptional=true bias=false row_offset=0 output_offset=1 actual_auto=true
RNA_WIDE_QUALIFIED_GROUP case=hot_d_boundary shape_m=2049 k=768 n=2304 view_m=17 exceptional=true bias=false row_offset=0 output_offset=4 actual_auto=true
RNA_WIDE_QUALIFIED_GROUP case=hot_d_boundary shape_m=2049 k=768 n=2304 view_m=2047 exceptional=true bias=false row_offset=0 output_offset=1 actual_auto=true
RNA_WIDE_QUALIFIED_GROUP case=hot_d_boundary shape_m=2049 k=768 n=2304 view_m=2047 exceptional=true bias=false row_offset=0 output_offset=4 actual_auto=true
RNA_WIDE_QUALIFIED_GROUP case=hot_d_boundary shape_m=2049 k=768 n=2304 view_m=2048 exceptional=true bias=false row_offset=0 output_offset=1 actual_auto=true
RNA_WIDE_QUALIFIED_GROUP case=hot_d_boundary shape_m=2049 k=768 n=2304 view_m=2048 exceptional=true bias=false row_offset=0 output_offset=4 actual_auto=true
RNA_WIDE_QUALIFIED_GROUP case=hot_d_boundary shape_m=2049 k=768 n=2304 view_m=2049 exceptional=true bias=false row_offset=0 output_offset=1 actual_auto=true
RNA_WIDE_QUALIFIED_GROUP case=hot_d_boundary shape_m=2049 k=768 n=2304 view_m=2049 exceptional=true bias=false row_offset=0 output_offset=4 actual_auto=true
RNA_WIDE_QUALIFIED_GROUP case=hot_d_boundary shape_m=2049 k=768 n=2304 view_m=2048 exceptional=true bias=false row_offset=1 output_offset=1 actual_auto=true
RNA_WIDE_QUALIFIED_GROUP case=hot_d_boundary shape_m=2049 k=768 n=2304 view_m=2048 exceptional=true bias=false row_offset=1 output_offset=4 actual_auto=true
RNA_WIDE_QUALIFIED_GROUP case=hot_d_boundary shape_m=2049 k=768 n=2304 view_m=1 exceptional=true bias=true row_offset=0 output_offset=1 actual_auto=true
RNA_WIDE_QUALIFIED_GROUP case=hot_d_boundary shape_m=2049 k=768 n=2304 view_m=1 exceptional=true bias=true row_offset=0 output_offset=4 actual_auto=true
RNA_WIDE_QUALIFIED_GROUP case=hot_d_boundary shape_m=2049 k=768 n=2304 view_m=16 exceptional=true bias=true row_offset=0 output_offset=1 actual_auto=true
RNA_WIDE_QUALIFIED_GROUP case=hot_d_boundary shape_m=2049 k=768 n=2304 view_m=16 exceptional=true bias=true row_offset=0 output_offset=4 actual_auto=true
RNA_WIDE_QUALIFIED_GROUP case=hot_d_boundary shape_m=2049 k=768 n=2304 view_m=17 exceptional=true bias=true row_offset=0 output_offset=1 actual_auto=true
RNA_WIDE_QUALIFIED_GROUP case=hot_d_boundary shape_m=2049 k=768 n=2304 view_m=17 exceptional=true bias=true row_offset=0 output_offset=4 actual_auto=true
RNA_WIDE_QUALIFIED_GROUP case=hot_d_boundary shape_m=2049 k=768 n=2304 view_m=2047 exceptional=true bias=true row_offset=0 output_offset=1 actual_auto=true
RNA_WIDE_QUALIFIED_GROUP case=hot_d_boundary shape_m=2049 k=768 n=2304 view_m=2047 exceptional=true bias=true row_offset=0 output_offset=4 actual_auto=true
RNA_WIDE_QUALIFIED_GROUP case=hot_d_boundary shape_m=2049 k=768 n=2304 view_m=2048 exceptional=true bias=true row_offset=0 output_offset=1 actual_auto=true
RNA_WIDE_QUALIFIED_GROUP case=hot_d_boundary shape_m=2049 k=768 n=2304 view_m=2048 exceptional=true bias=true row_offset=0 output_offset=4 actual_auto=true
RNA_WIDE_QUALIFIED_GROUP case=hot_d_boundary shape_m=2049 k=768 n=2304 view_m=2049 exceptional=true bias=true row_offset=0 output_offset=1 actual_auto=true
RNA_WIDE_QUALIFIED_GROUP case=hot_d_boundary shape_m=2049 k=768 n=2304 view_m=2049 exceptional=true bias=true row_offset=0 output_offset=4 actual_auto=true
RNA_WIDE_QUALIFIED_GROUP case=hot_d_boundary shape_m=2049 k=768 n=2304 view_m=2048 exceptional=true bias=true row_offset=1 output_offset=1 actual_auto=true
RNA_WIDE_QUALIFIED_GROUP case=hot_d_boundary shape_m=2049 k=768 n=2304 view_m=2048 exceptional=true bias=true row_offset=1 output_offset=4 actual_auto=true
RNA_WIDE_QUALIFIED_GROUP case=hot_e_boundary shape_m=2049 k=2304 n=768 view_m=1 exceptional=false bias=false row_offset=0 output_offset=1 actual_auto=true
RNA_WIDE_QUALIFIED_GROUP case=hot_e_boundary shape_m=2049 k=2304 n=768 view_m=1 exceptional=false bias=false row_offset=0 output_offset=4 actual_auto=true
RNA_WIDE_QUALIFIED_GROUP case=hot_e_boundary shape_m=2049 k=2304 n=768 view_m=16 exceptional=false bias=false row_offset=0 output_offset=1 actual_auto=true
RNA_WIDE_QUALIFIED_GROUP case=hot_e_boundary shape_m=2049 k=2304 n=768 view_m=16 exceptional=false bias=false row_offset=0 output_offset=4 actual_auto=true
RNA_WIDE_QUALIFIED_GROUP case=hot_e_boundary shape_m=2049 k=2304 n=768 view_m=17 exceptional=false bias=false row_offset=0 output_offset=1 actual_auto=true
RNA_WIDE_QUALIFIED_GROUP case=hot_e_boundary shape_m=2049 k=2304 n=768 view_m=17 exceptional=false bias=false row_offset=0 output_offset=4 actual_auto=true
RNA_WIDE_QUALIFIED_GROUP case=hot_e_boundary shape_m=2049 k=2304 n=768 view_m=2047 exceptional=false bias=false row_offset=0 output_offset=1 actual_auto=true
RNA_WIDE_QUALIFIED_GROUP case=hot_e_boundary shape_m=2049 k=2304 n=768 view_m=2047 exceptional=false bias=false row_offset=0 output_offset=4 actual_auto=true
RNA_WIDE_QUALIFIED_GROUP case=hot_e_boundary shape_m=2049 k=2304 n=768 view_m=2048 exceptional=false bias=false row_offset=0 output_offset=1 actual_auto=true
RNA_WIDE_QUALIFIED_GROUP case=hot_e_boundary shape_m=2049 k=2304 n=768 view_m=2048 exceptional=false bias=false row_offset=0 output_offset=4 actual_auto=true
RNA_WIDE_QUALIFIED_GROUP case=hot_e_boundary shape_m=2049 k=2304 n=768 view_m=2049 exceptional=false bias=false row_offset=0 output_offset=1 actual_auto=true
RNA_WIDE_QUALIFIED_GROUP case=hot_e_boundary shape_m=2049 k=2304 n=768 view_m=2049 exceptional=false bias=false row_offset=0 output_offset=4 actual_auto=true
RNA_WIDE_QUALIFIED_GROUP case=hot_e_boundary shape_m=2049 k=2304 n=768 view_m=2048 exceptional=false bias=false row_offset=1 output_offset=1 actual_auto=true
RNA_WIDE_QUALIFIED_GROUP case=hot_e_boundary shape_m=2049 k=2304 n=768 view_m=2048 exceptional=false bias=false row_offset=1 output_offset=4 actual_auto=true
RNA_WIDE_QUALIFIED_GROUP case=hot_e_boundary shape_m=2049 k=2304 n=768 view_m=1 exceptional=false bias=true row_offset=0 output_offset=1 actual_auto=true
RNA_WIDE_QUALIFIED_GROUP case=hot_e_boundary shape_m=2049 k=2304 n=768 view_m=1 exceptional=false bias=true row_offset=0 output_offset=4 actual_auto=true
RNA_WIDE_QUALIFIED_GROUP case=hot_e_boundary shape_m=2049 k=2304 n=768 view_m=16 exceptional=false bias=true row_offset=0 output_offset=1 actual_auto=true
RNA_WIDE_QUALIFIED_GROUP case=hot_e_boundary shape_m=2049 k=2304 n=768 view_m=16 exceptional=false bias=true row_offset=0 output_offset=4 actual_auto=true
RNA_WIDE_QUALIFIED_GROUP case=hot_e_boundary shape_m=2049 k=2304 n=768 view_m=17 exceptional=false bias=true row_offset=0 output_offset=1 actual_auto=true
RNA_WIDE_QUALIFIED_GROUP case=hot_e_boundary shape_m=2049 k=2304 n=768 view_m=17 exceptional=false bias=true row_offset=0 output_offset=4 actual_auto=true
RNA_WIDE_QUALIFIED_GROUP case=hot_e_boundary shape_m=2049 k=2304 n=768 view_m=2047 exceptional=false bias=true row_offset=0 output_offset=1 actual_auto=true
RNA_WIDE_QUALIFIED_GROUP case=hot_e_boundary shape_m=2049 k=2304 n=768 view_m=2047 exceptional=false bias=true row_offset=0 output_offset=4 actual_auto=true
RNA_WIDE_QUALIFIED_GROUP case=hot_e_boundary shape_m=2049 k=2304 n=768 view_m=2048 exceptional=false bias=true row_offset=0 output_offset=1 actual_auto=true
RNA_WIDE_QUALIFIED_GROUP case=hot_e_boundary shape_m=2049 k=2304 n=768 view_m=2048 exceptional=false bias=true row_offset=0 output_offset=4 actual_auto=true
RNA_WIDE_QUALIFIED_GROUP case=hot_e_boundary shape_m=2049 k=2304 n=768 view_m=2049 exceptional=false bias=true row_offset=0 output_offset=1 actual_auto=true
RNA_WIDE_QUALIFIED_GROUP case=hot_e_boundary shape_m=2049 k=2304 n=768 view_m=2049 exceptional=false bias=true row_offset=0 output_offset=4 actual_auto=true
RNA_WIDE_QUALIFIED_GROUP case=hot_e_boundary shape_m=2049 k=2304 n=768 view_m=2048 exceptional=false bias=true row_offset=1 output_offset=1 actual_auto=true
RNA_WIDE_QUALIFIED_GROUP case=hot_e_boundary shape_m=2049 k=2304 n=768 view_m=2048 exceptional=false bias=true row_offset=1 output_offset=4 actual_auto=true
RNA_WIDE_QUALIFIED_GROUP case=hot_e_boundary shape_m=2049 k=2304 n=768 view_m=1 exceptional=true bias=false row_offset=0 output_offset=1 actual_auto=true
RNA_WIDE_QUALIFIED_GROUP case=hot_e_boundary shape_m=2049 k=2304 n=768 view_m=1 exceptional=true bias=false row_offset=0 output_offset=4 actual_auto=true
RNA_WIDE_QUALIFIED_GROUP case=hot_e_boundary shape_m=2049 k=2304 n=768 view_m=16 exceptional=true bias=false row_offset=0 output_offset=1 actual_auto=true
RNA_WIDE_QUALIFIED_GROUP case=hot_e_boundary shape_m=2049 k=2304 n=768 view_m=16 exceptional=true bias=false row_offset=0 output_offset=4 actual_auto=true
RNA_WIDE_QUALIFIED_GROUP case=hot_e_boundary shape_m=2049 k=2304 n=768 view_m=17 exceptional=true bias=false row_offset=0 output_offset=1 actual_auto=true
RNA_WIDE_QUALIFIED_GROUP case=hot_e_boundary shape_m=2049 k=2304 n=768 view_m=17 exceptional=true bias=false row_offset=0 output_offset=4 actual_auto=true
RNA_WIDE_QUALIFIED_GROUP case=hot_e_boundary shape_m=2049 k=2304 n=768 view_m=2047 exceptional=true bias=false row_offset=0 output_offset=1 actual_auto=true
RNA_WIDE_QUALIFIED_GROUP case=hot_e_boundary shape_m=2049 k=2304 n=768 view_m=2047 exceptional=true bias=false row_offset=0 output_offset=4 actual_auto=true
RNA_WIDE_QUALIFIED_GROUP case=hot_e_boundary shape_m=2049 k=2304 n=768 view_m=2048 exceptional=true bias=false row_offset=0 output_offset=1 actual_auto=true
RNA_WIDE_QUALIFIED_GROUP case=hot_e_boundary shape_m=2049 k=2304 n=768 view_m=2048 exceptional=true bias=false row_offset=0 output_offset=4 actual_auto=true
RNA_WIDE_QUALIFIED_GROUP case=hot_e_boundary shape_m=2049 k=2304 n=768 view_m=2049 exceptional=true bias=false row_offset=0 output_offset=1 actual_auto=true
RNA_WIDE_QUALIFIED_GROUP case=hot_e_boundary shape_m=2049 k=2304 n=768 view_m=2049 exceptional=true bias=false row_offset=0 output_offset=4 actual_auto=true
RNA_WIDE_QUALIFIED_GROUP case=hot_e_boundary shape_m=2049 k=2304 n=768 view_m=2048 exceptional=true bias=false row_offset=1 output_offset=1 actual_auto=true
RNA_WIDE_QUALIFIED_GROUP case=hot_e_boundary shape_m=2049 k=2304 n=768 view_m=2048 exceptional=true bias=false row_offset=1 output_offset=4 actual_auto=true
RNA_WIDE_QUALIFIED_GROUP case=hot_e_boundary shape_m=2049 k=2304 n=768 view_m=1 exceptional=true bias=true row_offset=0 output_offset=1 actual_auto=true
RNA_WIDE_QUALIFIED_GROUP case=hot_e_boundary shape_m=2049 k=2304 n=768 view_m=1 exceptional=true bias=true row_offset=0 output_offset=4 actual_auto=true
RNA_WIDE_QUALIFIED_GROUP case=hot_e_boundary shape_m=2049 k=2304 n=768 view_m=16 exceptional=true bias=true row_offset=0 output_offset=1 actual_auto=true
RNA_WIDE_QUALIFIED_GROUP case=hot_e_boundary shape_m=2049 k=2304 n=768 view_m=16 exceptional=true bias=true row_offset=0 output_offset=4 actual_auto=true
RNA_WIDE_QUALIFIED_GROUP case=hot_e_boundary shape_m=2049 k=2304 n=768 view_m=17 exceptional=true bias=true row_offset=0 output_offset=1 actual_auto=true
RNA_WIDE_QUALIFIED_GROUP case=hot_e_boundary shape_m=2049 k=2304 n=768 view_m=17 exceptional=true bias=true row_offset=0 output_offset=4 actual_auto=true
RNA_WIDE_QUALIFIED_GROUP case=hot_e_boundary shape_m=2049 k=2304 n=768 view_m=2047 exceptional=true bias=true row_offset=0 output_offset=1 actual_auto=true
RNA_WIDE_QUALIFIED_GROUP case=hot_e_boundary shape_m=2049 k=2304 n=768 view_m=2047 exceptional=true bias=true row_offset=0 output_offset=4 actual_auto=true
RNA_WIDE_QUALIFIED_GROUP case=hot_e_boundary shape_m=2049 k=2304 n=768 view_m=2048 exceptional=true bias=true row_offset=0 output_offset=1 actual_auto=true
RNA_WIDE_QUALIFIED_GROUP case=hot_e_boundary shape_m=2049 k=2304 n=768 view_m=2048 exceptional=true bias=true row_offset=0 output_offset=4 actual_auto=true
RNA_WIDE_QUALIFIED_GROUP case=hot_e_boundary shape_m=2049 k=2304 n=768 view_m=2049 exceptional=true bias=true row_offset=0 output_offset=1 actual_auto=true
RNA_WIDE_QUALIFIED_GROUP case=hot_e_boundary shape_m=2049 k=2304 n=768 view_m=2049 exceptional=true bias=true row_offset=0 output_offset=4 actual_auto=true
RNA_WIDE_QUALIFIED_GROUP case=hot_e_boundary shape_m=2049 k=2304 n=768 view_m=2048 exceptional=true bias=true row_offset=1 output_offset=1 actual_auto=true
RNA_WIDE_QUALIFIED_GROUP case=hot_e_boundary shape_m=2049 k=2304 n=768 view_m=2048 exceptional=true bias=true row_offset=1 output_offset=4 actual_auto=true
ok
test fixed_sm89_rna_wide_actual_auto_hot_a_route_and_graph ... mamba-rs cache trace: Fixed arch=sm_89 key=58c7853250f2f225830390289de0c1dfce34d81efede704436222e54d53ac991 path=Some("/root/mamba-kcache-ada-half-swizzle-force-cuda132-20260906/mamba-kernels-v1-58c7853250f2f225830390289de0c1dfce34d81efede704436222e54d53ac991.bin") source_len=688275
mamba-rs cache trace: Fixed hit artifact=c213b3c33d94e94e257d30e472cee583b5f3634d8dd5216e91a08b7c286d21c2
mamba-rs cache trace: TriadScalar arch=sm_89 key=822ebf0dda7dcf9c4f5c5a2213884dde42ab45f5cf238479a81856042c302b7c path=Some("/root/mamba-kcache-ada-half-swizzle-force-cuda132-20260906/mamba-kernels-v1-822ebf0dda7dcf9c4f5c5a2213884dde42ab45f5cf238479a81856042c302b7c.bin") source_len=360564
mamba-rs cache trace: TriadScalar hit artifact=7229de42e3562611fe451092c3a92d540e2908920b1fbac49a37cfe81e682096
mamba-rs cache trace: TriadSm80 arch=sm_89 key=3809af034718aa08dfdfc1b6baeb407715436dc7db87ef39825b033c2fd72541 path=Some("/root/mamba-kcache-ada-half-swizzle-force-cuda132-20260906/mamba-kernels-v1-3809af034718aa08dfdfc1b6baeb407715436dc7db87ef39825b033c2fd72541.bin") source_len=268383
mamba-rs cache trace: TriadSm80 hit artifact=c5cbde99978b9656cfbd824d9d13b35c7573554f240ef5e38e8775d013704e0c
ok

test result: ok. 2 passed; 0 failed; 0 ignored; 0 measured; 6 filtered out; finished in 41.93s

EXIT_STATUS=0
